register_id,direction,origin,destination,year,date,product,transport_mode,company_name,total_value
13083,Exports,USA,United Arab Emirates,2017,04/05/17,Aerospace Parts,Sea,United Technologies Co,0
13084,Exports,USA,United Arab Emirates,2017,05/05/17,Aerospace Parts,Sea,United Technologies Co,0
13085,Exports,USA,United Arab Emirates,2017,06/05/17,Aerospace Parts,Sea,United Technologies Co,0
13086,Exports,USA,United Arab Emirates,2017,07/05/17,Aerospace Parts,Sea,Boeing Company,4000
13087,Exports,USA,United Arab Emirates,2017,08/05/17,Aerospace Parts,Sea,Boeing Company,0
13088,Exports,USA,United Arab Emirates,2017,09/05/17,Aerospace Parts,Sea,Boeing Company,1000
13089,Exports,USA,United Arab Emirates,2017,10/05/17,Aerospace Parts,Sea,Boeing Company,1000
13090,Exports,USA,United Arab Emirates,2017,11/05/17,Aerospace Parts,Sea,Boeing Company,2000
13091,Exports,USA,United Arab Emirates,2017,12/05/17,Aerospace Parts,Sea,Boeing Company,0
13092,Exports,USA,United Arab Emirates,2017,13/05/17,Aerospace Parts,Sea,Boeing Company,1000
13093,Exports,USA,United Arab Emirates,2017,14/05/17,Aerospace Parts,Sea,Boeing Company,4000
13094,Exports,USA,United Arab Emirates,2017,15/05/17,Aerospace Parts,Sea,Boeing Company,0
13095,Exports,USA,United Arab Emirates,2017,16/05/17,Aerospace Parts,Sea,Boeing Company,1000
13096,Exports,USA,United Arab Emirates,2017,18/05/17,Aerospace Parts,Sea,Boeing Company,1000
13097,Exports,USA,United Arab Emirates,2017,19/05/17,Aerospace Parts,Sea,Boeing Company,0
13098,Exports,USA,United Arab Emirates,2017,20/05/17,Aerospace Parts,Sea,Boeing Company,0
13099,Exports,USA,United Arab Emirates,2017,21/05/17,Aerospace Parts,Sea,Boeing Company,6000
13100,Exports,USA,United Arab Emirates,2017,22/05/17,Aerospace Parts,Sea,Boeing Company,0
13101,Exports,USA,United Arab Emirates,2017,23/05/17,Aerospace Parts,Sea,Boeing Company,1000
13102,Exports,USA,United Arab Emirates,2017,24/05/17,Aerospace Parts,Sea,Boeing Company,0
13103,Exports,USA,United Arab Emirates,2017,25/05/17,Aerospace Parts,Sea,Boeing Company,1000
13104,Exports,USA,United Arab Emirates,2017,26/05/17,Aerospace Parts,Sea,Boeing Company,1000
13105,Exports,USA,United Arab Emirates,2017,27/05/17,Aerospace Parts,Sea,Boeing Company,1000
13106,Exports,USA,United Arab Emirates,2017,28/05/17,Aerospace Parts,Sea,Boeing Company,4000
13107,Exports,France,Belgium,2017,29/05/17,Pharmaceuticals,Rail,Cubist Pharma F,0
13108,Exports,France,Belgium,2017,30/05/17,Pharmaceuticals,Rail,Cubist Pharma F,1000
13109,Exports,France,Belgium,2017,31/05/17,Pharmaceuticals,Rail,Cubist Pharma F,0
13110,Exports,France,Belgium,2017,01/06/17,Pharmaceuticals,Rail,Cubist Pharma F,1000
13111,Exports,France,Belgium,2017,02/06/17,Pharmaceuticals,Rail,Cubist Pharma F,0
13112,Exports,France,Belgium,2017,04/06/17,Pharmaceuticals,Rail,Cubist Pharma F,5000
13113,Exports,France,Belgium,2017,05/06/17,Pharmaceuticals,Rail,Cubist Pharma F,0
13114,Exports,France,Belgium,2017,06/06/17,Pharmaceuticals,Rail,Cubist Pharma F,1000
13115,Exports,France,Belgium,2017,07/06/17,Pharmaceuticals,Rail,Cubist Pharma F,1000
13116,Exports,France,Belgium,2017,08/06/17,Pharmaceuticals,Rail,Cubist Pharma F,1000
13117,Exports,France,Belgium,2017,09/06/17,Pharmaceuticals,Rail,Cubist Pharma F,0
13118,Exports,France,Belgium,2017,10/06/17,Pharmaceuticals,Rail,Cubist Pharma F,1000
13119,Exports,France,Belgium,2017,11/06/17,Pharmaceuticals,Rail,Cubist Pharma F,4000
13120,Exports,France,Belgium,2017,12/06/17,Pharmaceuticals,Rail,Cubist Pharma F,0
13121,Exports,France,Belgium,2017,13/06/17,Pharmaceuticals,Rail,Cubist Pharma F,0
13122,Exports,France,Belgium,2017,14/06/17,Pharmaceuticals,Rail,Cubist Pharma F,0
13123,Exports,France,Belgium,2017,15/06/17,Pharmaceuticals,Rail,Cubist Pharma F,1000
13124,Exports,France,Belgium,2017,16/06/17,Pharmaceuticals,Rail,Cubist Pharma F,0
13125,Exports,France,Belgium,2017,17/06/17,Pharmaceuticals,Rail,Cubist Pharma F,0
13126,Exports,France,Belgium,2017,18/06/17,Pharmaceuticals,Rail,Cubist Pharma F,5000
13127,Exports,France,Belgium,2017,19/06/17,Pharmaceuticals,Rail,Cubist Pharma F,0
13128,Exports,France,Belgium,2017,20/06/17,Pharmaceuticals,Rail,Cubist Pharma F,1000
13129,Exports,France,Belgium,2017,21/06/17,Pharmaceuticals,Rail,Cubist Pharma F,1000
13130,Exports,France,Belgium,2017,22/06/17,Pharmaceuticals,Rail,Cubist Pharma F,1000
13131,Exports,France,Belgium,2017,23/06/17,Pharmaceuticals,Rail,Cubist Pharma F,0
13132,Exports,France,Belgium,2017,24/06/17,Pharmaceuticals,Rail,Cubist Pharma F,1000
13133,Exports,France,Belgium,2017,25/06/17,Pharmaceuticals,Rail,Cubist Pharma F,4000
13134,Exports,France,Belgium,2017,26/06/17,Pharmaceuticals,Rail,Cubist Pharma F,0
13135,Exports,France,Belgium,2017,27/06/17,Pharmaceuticals,Rail,Cubist Pharma F,1000
13136,Exports,France,Belgium,2017,28/06/17,Pharmaceuticals,Rail,Cubist Pharma F,0
13137,Exports,France,Belgium,2017,29/06/17,Pharmaceuticals,Rail,Cubist Pharma F,1000
13138,Exports,France,Belgium,2017,30/06/17,Pharmaceuticals,Rail,Cubist Pharma F,0
13139,Exports,France,Belgium,2017,01/07/17,Pharmaceuticals,Rail,Cubist Pharma F,0
13140,Exports,France,Belgium,2017,02/07/17,Pharmaceuticals,Rail,Cubist Pharma F,3000
13141,Exports,France,Belgium,2017,03/07/17,Pharmaceuticals,Rail,Cubist Pharma F,0
13142,Exports,France,Belgium,2017,04/07/17,Pharmaceuticals,Rail,Cubist Pharma F,1000
13143,Exports,France,Belgium,2017,05/07/17,Pharmaceuticals,Rail,Cubist Pharma F,0
13144,Exports,France,Belgium,2018,03/02/18,Pharmaceuticals,Rail,Cubist Pharma F,0
13145,Exports,France,Belgium,2018,04/02/18,Pharmaceuticals,Rail,Cubist Pharma F,3000
13146,Exports,France,Belgium,2018,06/02/18,Pharmaceuticals,Rail,Cubist Pharma F,1000
13147,Exports,France,Belgium,2018,07/02/18,Pharmaceuticals,Rail,Cubist Pharma F,0
13148,Exports,France,Belgium,2018,08/02/18,Pharmaceuticals,Rail,Cubist Pharma F,1000
13149,Exports,France,Belgium,2018,09/02/18,Pharmaceuticals,Rail,Cubist Pharma F,0
13150,Exports,France,Belgium,2018,11/02/18,Pharmaceuticals,Rail,Cubist Pharma F,3000
13151,Exports,France,Belgium,2018,12/02/18,Pharmaceuticals,Rail,Cubist Pharma F,0
13152,Exports,France,Belgium,2018,13/02/18,Pharmaceuticals,Rail,Cubist Pharma F,0
13153,Exports,France,Belgium,2018,14/02/18,Pharmaceuticals,Rail,Cubist Pharma F,0
13154,Exports,France,Belgium,2018,15/02/18,Pharmaceuticals,Rail,Cubist Pharma F,0
13155,Exports,France,Belgium,2018,16/02/18,Pharmaceuticals,Rail,Cubist Pharma F,0
13156,Exports,France,Belgium,2018,17/02/18,Pharmaceuticals,Rail,Cubist Pharma F,0
13157,Exports,France,Belgium,2018,18/02/18,Pharmaceuticals,Rail,Cubist Pharma F,3000
13158,Exports,France,Belgium,2018,19/02/18,Pharmaceuticals,Rail,Cubist Pharma F,0
13159,Exports,France,Belgium,2018,20/02/18,Pharmaceuticals,Rail,Cubist Pharma F,0
13160,Exports,France,Belgium,2018,21/02/18,Pharmaceuticals,Rail,Cubist Pharma F,0
13161,Exports,France,Belgium,2018,22/02/18,Pharmaceuticals,Rail,Cubist Pharma F,1000
13162,Exports,France,Belgium,2018,23/02/18,Pharmaceuticals,Rail,Cubist Pharma F,1000
13163,Exports,France,Belgium,2018,24/02/18,Pharmaceuticals,Rail,Cubist Pharma F,0
13164,Exports,France,Belgium,2018,25/02/18,Pharmaceuticals,Rail,Cubist Pharma F,4000
13165,Exports,France,Belgium,2018,26/02/18,Pharmaceuticals,Rail,Cubist Pharma F,0
13166,Exports,France,Belgium,2018,27/02/18,Pharmaceuticals,Rail,Cubist Pharma F,0
13167,Exports,France,Belgium,2018,28/02/18,Pharmaceuticals,Rail,Cubist Pharma F,0
13168,Exports,France,Belgium,2018,01/03/18,Pharmaceuticals,Rail,Cubist Pharma F,1000
13169,Exports,France,Belgium,2018,02/03/18,Pharmaceuticals,Rail,Cubist Pharma F,0
13170,Exports,France,Belgium,2018,04/03/18,Pharmaceuticals,Rail,Cubist Pharma F,3000
13171,Exports,France,Belgium,2018,05/03/18,Pharmaceuticals,Rail,Cubist Pharma F,0
13172,Exports,France,Belgium,2018,06/03/18,Pharmaceuticals,Rail,Cubist Pharma F,0
13173,Exports,France,Belgium,2018,07/03/18,Pharmaceuticals,Rail,Cubist Pharma F,0
13174,Exports,France,Belgium,2018,08/03/18,Pharmaceuticals,Rail,Cubist Pharma F,1000
13175,Exports,France,Belgium,2018,09/03/18,Pharmaceuticals,Rail,Cubist Pharma F,0
13176,Exports,France,Belgium,2018,10/03/18,Pharmaceuticals,Rail,Cubist Pharma F,0
13177,Exports,France,Belgium,2018,11/03/18,Pharmaceuticals,Rail,Cubist Pharma F,2000
13178,Exports,France,Belgium,2018,12/03/18,Pharmaceuticals,Rail,Cubist Pharma F,0
13179,Exports,France,Belgium,2018,13/03/18,Pharmaceuticals,Rail,Cubist Pharma F,0
13180,Exports,France,Belgium,2018,14/03/18,Pharmaceuticals,Rail,Cubist Pharma F,1000
13181,Exports,France,Belgium,2018,15/03/18,Pharmaceuticals,Rail,Cubist Pharma F,1000
13182,Exports,France,Belgium,2018,16/03/18,Pharmaceuticals,Rail,Cubist Pharma F,0
13183,Exports,France,Belgium,2018,17/03/18,Pharmaceuticals,Rail,Cubist Pharma F,0
13184,Exports,France,Belgium,2018,18/03/18,Pharmaceuticals,Rail,Cubist Pharma F,2000
13185,Exports,France,Belgium,2018,19/03/18,Pharmaceuticals,Rail,Cubist Pharma F,0
13186,Exports,France,Belgium,2018,20/03/18,Pharmaceuticals,Rail,Cubist Pharma F,0
13187,Exports,France,Belgium,2018,21/03/18,Pharmaceuticals,Rail,Cubist Pharma F,0
13188,Exports,France,Belgium,2018,22/03/18,Pharmaceuticals,Rail,Cubist Pharma F,1000
13189,Exports,France,Belgium,2018,23/03/18,Pharmaceuticals,Rail,Cubist Pharma F,0
13190,Exports,France,Belgium,2018,24/03/18,Pharmaceuticals,Rail,Cubist Pharma F,0
13191,Exports,France,Belgium,2018,25/03/18,Pharmaceuticals,Rail,Cubist Pharma F,3000
13192,Exports,France,Belgium,2018,26/03/18,Pharmaceuticals,Rail,Cubist Pharma F,0
13193,Exports,France,Belgium,2018,27/03/18,Pharmaceuticals,Rail,Cubist Pharma F,1000
13194,Exports,France,Belgium,2018,28/03/18,Pharmaceuticals,Rail,Cubist Pharma F,1000
13195,Exports,France,Germany,2018,29/03/18,Pharmaceuticals,Rail,Cubist Pharma F,1000
13196,Exports,France,Germany,2018,30/03/18,Pharmaceuticals,Rail,Cubist Pharma F,0
13197,Exports,France,Germany,2018,31/03/18,Pharmaceuticals,Rail,Cubist Pharma F,0
13198,Exports,France,Germany,2018,01/04/18,Pharmaceuticals,Rail,Cubist Pharma F,2000
13199,Exports,France,Germany,2018,02/04/18,Pharmaceuticals,Rail,Cubist Pharma F,0
13200,Exports,France,Germany,2018,03/04/18,Pharmaceuticals,Rail,Cubist Pharma F,0
13201,Exports,France,Germany,2018,04/04/18,Pharmaceuticals,Rail,Cubist Pharma F,0
13202,Exports,France,Germany,2018,05/04/18,Pharmaceuticals,Rail,Cubist Pharma F,1000
13203,Exports,France,Germany,2018,06/04/18,Pharmaceuticals,Rail,Cubist Pharma F,0
13204,Exports,France,Germany,2018,07/04/18,Pharmaceuticals,Rail,Cubist Pharma F,0
13205,Exports,France,Germany,2018,08/04/18,Pharmaceuticals,Rail,Cubist Pharma F,2000
13206,Exports,France,Germany,2018,09/04/18,Pharmaceuticals,Rail,Cubist Pharma F,0
13207,Exports,France,Germany,2018,10/04/18,Pharmaceuticals,Rail,Cubist Pharma F,1000
13208,Exports,France,Germany,2018,11/04/18,Pharmaceuticals,Rail,Cubist Pharma F,1000
13209,Exports,France,Germany,2018,12/04/18,Pharmaceuticals,Rail,Cubist Pharma F,1000
13210,Exports,France,Germany,2018,13/04/18,Pharmaceuticals,Rail,Cubist Pharma F,0
13211,Exports,France,Germany,2018,14/04/18,Pharmaceuticals,Rail,Cubist Pharma F,0
13212,Exports,France,Germany,2018,15/04/18,Pharmaceuticals,Rail,Cubist Pharma F,2000
13213,Exports,France,Germany,2018,16/04/18,Pharmaceuticals,Rail,Cubist Pharma F,0
13214,Exports,France,Germany,2018,17/04/18,Pharmaceuticals,Rail,Cubist Pharma F,1000
13215,Exports,France,Germany,2018,18/04/18,Pharmaceuticals,Rail,Cubist Pharma F,0
13216,Exports,France,Germany,2018,19/04/18,Pharmaceuticals,Rail,Cubist Pharma F,2000
13217,Exports,France,Germany,2018,20/04/18,Pharmaceuticals,Rail,Cubist Pharma F,0
13218,Exports,France,Germany,2018,21/04/18,Pharmaceuticals,Rail,Cubist Pharma F,0
13219,Exports,France,Germany,2018,22/04/18,Pharmaceuticals,Rail,Cubist Pharma F,3000
13220,Exports,France,Germany,2018,23/04/18,Pharmaceuticals,Road,Cubist Pharma F,1000
13221,Exports,France,Germany,2018,24/04/18,Pharmaceuticals,Road,Cubist Pharma F,1000
13222,Exports,France,Germany,2018,25/04/18,Pharmaceuticals,Road,Cubist Pharma F,1000
13223,Exports,France,Germany,2018,26/04/18,Pharmaceuticals,Road,Cubist Pharma F,1000
13224,Exports,France,Germany,2018,27/04/18,Pharmaceuticals,Road,Cubist Pharma F,0
13225,Exports,France,Germany,2018,28/04/18,Pharmaceuticals,Road,Cubist Pharma F,0
13226,Exports,France,Germany,2018,29/04/18,Pharmaceuticals,Road,Cubist Pharma F,4000
13227,Exports,France,Germany,2018,30/04/18,Pharmaceuticals,Road,Cubist Pharma F,0
13228,Exports,France,Germany,2018,01/05/18,Pharmaceuticals,Road,Cubist Pharma F,0
13229,Exports,France,Germany,2018,02/05/18,Pharmaceuticals,Road,Cubist Pharma F,0
13230,Exports,France,Germany,2018,03/05/18,Pharmaceuticals,Road,Cubist Pharma F,1000
13231,Exports,France,Germany,2018,04/05/18,Pharmaceuticals,Road,Cubist Pharma F,0
13232,Exports,France,Germany,2018,05/05/18,Pharmaceuticals,Road,Cubist Pharma F,0
13233,Exports,France,Germany,2018,06/05/18,Pharmaceuticals,Road,Cubist Pharma F,4000
13234,Exports,France,Germany,2018,07/05/18,Pharmaceuticals,Road,Cubist Pharma F,0
13235,Exports,France,Germany,2018,08/05/18,Pharmaceuticals,Road,Cubist Pharma F,1000
13236,Exports,France,Germany,2018,09/05/18,Pharmaceuticals,Road,Cubist Pharma F,0
13237,Exports,France,Germany,2018,10/05/18,Pharmaceuticals,Road,Cubist Pharma F,1000
13238,Exports,France,Germany,2018,11/05/18,Pharmaceuticals,Road,Cubist Pharma F,0
13239,Exports,France,Germany,2018,12/05/18,Pharmaceuticals,Road,Cubist Pharma F,0
13240,Exports,France,Germany,2018,13/05/18,Pharmaceuticals,Road,Cubist Pharma F,3000
13241,Exports,France,Germany,2018,14/05/18,Pharmaceuticals,Road,Cubist Pharma F,0
13242,Exports,France,Germany,2018,15/05/18,Pharmaceuticals,Road,Cubist Pharma F,0
13243,Exports,France,Germany,2018,16/05/18,Pharmaceuticals,Road,Cubist Pharma F,0
13244,Exports,France,Spain,2018,17/05/18,Pharmaceuticals,Road,Cubist Pharma F,2000
13245,Exports,France,Spain,2018,18/05/18,Pharmaceuticals,Road,Cubist Pharma F,1000
13246,Exports,France,Spain,2018,19/05/18,Pharmaceuticals,Road,Cubist Pharma F,0
13247,Exports,France,Spain,2018,20/05/18,Pharmaceuticals,Road,Cubist Pharma F,4000
13248,Exports,France,Spain,2018,21/05/18,Pharmaceuticals,Road,Cubist Pharma F,1000
13249,Exports,France,Spain,2018,22/05/18,Pharmaceuticals,Road,Cubist Pharma F,0
13250,Exports,France,Spain,2018,23/05/18,Pharmaceuticals,Road,Cubist Pharma F,0
13251,Exports,France,Spain,2018,24/05/18,Pharmaceuticals,Road,Cubist Pharma F,1000
13252,Exports,France,Spain,2018,25/05/18,Pharmaceuticals,Road,Cubist Pharma F,0
13253,Exports,France,Spain,2018,26/05/18,Pharmaceuticals,Road,Cubist Pharma F,0
13254,Exports,France,Spain,2018,27/05/18,Pharmaceuticals,Road,Cubist Pharma F,3000
13255,Exports,France,Spain,2018,28/05/18,Pharmaceuticals,Road,Cubist Pharma F,0
13256,Exports,France,Spain,2018,29/05/18,Pharmaceuticals,Road,Cubist Pharma F,1000
13257,Exports,France,Spain,2018,30/05/18,Pharmaceuticals,Road,Cubist Pharma F,1000
13258,Exports,France,Spain,2018,31/05/18,Pharmaceuticals,Road,Cubist Pharma F,2000
13259,Exports,France,Spain,2018,01/06/18,Pharmaceuticals,Road,Cubist Pharma F,0
13260,Exports,France,Spain,2018,02/06/18,Cosmetics,Road,L Oreal Co,0
13261,Exports,France,Spain,2018,03/06/18,Cosmetics,Road,L Oreal Co,2000
13262,Exports,France,Spain,2018,04/06/18,Cosmetics,Road,L Oreal Co,1000
13263,Exports,France,Spain,2018,05/06/18,Cosmetics,Road,L Oreal Co,1000
13264,Exports,France,Spain,2018,06/06/18,Cosmetics,Road,L Oreal Co,1000
13265,Exports,France,Spain,2018,07/06/18,Cosmetics,Road,L Oreal Co,1000
13266,Exports,France,Spain,2018,08/06/18,Cosmetics,Road,L Oreal Co,0
13267,Exports,France,Spain,2018,09/06/18,Cosmetics,Road,L Oreal Co,0
13268,Exports,France,Spain,2018,10/06/18,Cosmetics,Road,L Oreal Co,5000
13269,Exports,France,Spain,2018,11/06/18,Cosmetics,Road,L Oreal Co,0
13270,Exports,France,Spain,2018,12/06/18,Cosmetics,Road,L Oreal Co,0
13271,Exports,France,Spain,2018,13/06/18,Cosmetics,Road,L Oreal Co,0
13272,Exports,France,Spain,2018,14/06/18,Cosmetics,Road,L Oreal Co,1000
13273,Exports,France,Spain,2018,15/06/18,Cosmetics,Road,L Oreal Co,0
13274,Exports,France,Spain,2018,16/06/18,Cosmetics,Road,L Oreal Co,0
13275,Exports,France,Spain,2018,17/06/18,Cosmetics,Road,L Oreal Co,3000
13276,Exports,France,Spain,2018,18/06/18,Cosmetics,Road,L Oreal Co,0
13277,Exports,France,Spain,2018,19/06/18,Cosmetics,Road,L Oreal Co,1000
13278,Exports,France,Spain,2018,20/06/18,Cosmetics,Road,L Oreal Co,0
13279,Exports,France,Spain,2018,21/06/18,Cosmetics,Road,L Oreal Co,1000
13280,Exports,France,Spain,2018,22/06/18,Cosmetics,Road,L Oreal Co,0
13281,Exports,France,Spain,2018,23/06/18,Cosmetics,Road,L Oreal Co,0
13282,Exports,France,Spain,2018,24/06/18,Cosmetics,Road,L Oreal Co,3000
13283,Exports,France,Spain,2018,25/06/18,Cosmetics,Road,L Oreal Co,0
13284,Exports,France,Spain,2018,26/06/18,Cosmetics,Road,L Oreal Co,1000
13285,Exports,France,Spain,2018,27/06/18,Cosmetics,Road,L Oreal Co,0
13286,Exports,France,Spain,2018,28/06/18,Cosmetics,Road,L Oreal Co,1000
13287,Exports,France,Spain,2018,29/06/18,Cosmetics,Road,L Oreal Co,0
13288,Exports,France,Spain,2018,01/07/18,Cosmetics,Road,L Oreal Co,4000
13289,Exports,France,Spain,2018,02/07/18,Cosmetics,Road,L Oreal Co,1000
13290,Exports,France,Spain,2018,03/07/18,Cosmetics,Road,L Oreal Co,0
13291,Exports,France,Spain,2018,04/07/18,Cosmetics,Road,L Oreal Co,1000
13292,Exports,France,Spain,2019,02/02/19,Cosmetics,Road,L Oreal Co,1000
13293,Exports,France,Spain,2019,03/02/19,Cosmetics,Road,L Oreal Co,0
13294,Exports,France,Spain,2019,04/02/19,Cosmetics,Road,L Oreal Co,0
13295,Exports,France,Spain,2019,05/02/19,Cosmetics,Road,L Oreal Co,0
13296,Exports,France,Spain,2019,06/02/19,Cosmetics,Road,L Oreal Co,0
13297,Exports,France,Spain,2019,07/02/19,Cosmetics,Road,L Oreal Co,1000
13298,Exports,France,Spain,2019,08/02/19,Cosmetics,Road,L Oreal Co,1000
13299,Exports,France,Spain,2019,09/02/19,Cosmetics,Road,L Oreal Co,1000
13300,Exports,France,Spain,2019,10/02/19,Cosmetics,Road,L Oreal Co,0
13301,Exports,France,Spain,2019,11/02/19,Cosmetics,Road,L Oreal Co,1000
13302,Exports,France,Spain,2019,12/02/19,Cosmetics,Road,L Oreal Co,0
13303,Exports,France,Spain,2019,13/02/19,Cosmetics,Road,L Oreal Co,0
13304,Exports,France,Spain,2019,14/02/19,Cosmetics,Road,L Oreal Co,1000
13305,Exports,France,Spain,2019,15/02/19,Cosmetics,Road,L Oreal Co,1000
13306,Exports,France,Spain,2019,16/02/19,Cosmetics,Road,L Oreal Co,1000
13307,Exports,France,Spain,2019,17/02/19,Cosmetics,Road,L Oreal Co,0
13308,Exports,France,Spain,2019,18/02/19,Cosmetics,Road,L Oreal Co,0
13309,Exports,France,Spain,2019,19/02/19,Cosmetics,Road,L Oreal Co,0
13310,Exports,France,Spain,2019,20/02/19,Cosmetics,Road,L Oreal Co,0
13311,Exports,France,Spain,2019,21/02/19,Cosmetics,Road,L Oreal Co,1000
13312,Exports,France,Spain,2019,22/02/19,Cosmetics,Road,L Oreal Co,3000
13313,Exports,France,Spain,2019,23/02/19,Cosmetics,Road,L Oreal Co,1000
13314,Exports,France,Spain,2019,24/02/19,Cosmetics,Road,L Oreal Co,0
13315,Exports,France,Spain,2019,25/02/19,Cosmetics,Road,L Oreal Co,1000
13316,Exports,France,Spain,2019,26/02/19,Cosmetics,Road,L Oreal Co,0
13317,Exports,France,Spain,2019,27/02/19,Cosmetics,Road,L Oreal Co,0
13318,Exports,France,China,2019,28/02/19,Cosmetics,Sea,L Oreal Co,2000
13319,Exports,France,China,2019,01/03/19,Cosmetics,Sea,L Oreal Co,1000
13320,Exports,France,China,2019,02/03/19,Cosmetics,Sea,L Oreal Co,1000
13321,Exports,France,China,2019,03/03/19,Cosmetics,Sea,L Oreal Co,0
13322,Exports,France,China,2019,04/03/19,Cosmetics,Sea,L Oreal Co,1000
13323,Exports,France,China,2019,05/03/19,Cosmetics,Sea,L Oreal Co,0
13324,Exports,France,China,2019,06/03/19,Cosmetics,Sea,L Oreal Co,0
13325,Exports,France,China,2019,07/03/19,Cosmetics,Sea,L Oreal Co,2000
13326,Exports,France,China,2019,08/03/19,Cosmetics,Sea,L Oreal Co,1000
13327,Exports,France,China,2019,09/03/19,Cosmetics,Sea,L Oreal Co,1000
13328,Exports,France,China,2019,10/03/19,Cosmetics,Sea,L Oreal Co,0
13329,Exports,France,China,2019,11/03/19,Cosmetics,Sea,L Oreal Co,0
13330,Exports,France,China,2019,12/03/19,Cosmetics,Sea,L Oreal Co,0
13331,Exports,France,China,2019,13/03/19,Cosmetics,Sea,L Oreal Co,1000
13332,Exports,France,China,2019,14/03/19,Cosmetics,Sea,L Oreal Co,2000
13333,Exports,France,China,2019,15/03/19,Cosmetics,Sea,L Oreal Co,1000
13334,Exports,France,China,2019,16/03/19,Cosmetics,Sea,Klorane Corp,1000
13335,Exports,France,China,2019,17/03/19,Cosmetics,Sea,Klorane Corp,0
13336,Exports,France,China,2019,18/03/19,Cosmetics,Sea,Klorane Corp,1000
13337,Exports,France,China,2019,19/03/19,Cosmetics,Sea,Klorane Corp,0
13338,Exports,France,China,2019,20/03/19,Cosmetics,Sea,Klorane Corp,0
13339,Exports,France,China,2019,21/03/19,Cosmetics,Sea,Klorane Corp,3000
13340,Exports,France,China,2019,22/03/19,Cosmetics,Sea,Klorane Corp,1000
13341,Exports,France,China,2019,23/03/19,Cosmetics,Sea,Klorane Corp,1000
13342,Exports,France,China,2019,24/03/19,Cosmetics,Sea,Klorane Corp,0
13343,Exports,France,China,2019,25/03/19,Cosmetics,Sea,Klorane Corp,1000
13344,Exports,France,China,2019,26/03/19,Cosmetics,Sea,Klorane Corp,0
13345,Exports,France,China,2019,27/03/19,Cosmetics,Sea,Klorane Corp,1000
13346,Exports,France,China,2019,28/03/19,Cosmetics,Sea,Klorane Corp,2000
13347,Exports,France,China,2019,29/03/19,Cosmetics,Sea,Klorane Corp,1000
13348,Exports,France,China,2019,30/03/19,Cosmetics,Sea,Klorane Corp,1000
13349,Exports,France,China,2019,31/03/19,Cosmetics,Sea,Klorane Corp,0
13350,Exports,France,China,2019,01/04/19,Cosmetics,Sea,Klorane Corp,1000
13351,Exports,France,China,2019,02/04/19,Cosmetics,Sea,Klorane Corp,0
13352,Exports,France,China,2019,03/04/19,Cosmetics,Sea,Klorane Corp,0
13353,Exports,France,China,2019,04/04/19,Cosmetics,Sea,Klorane Corp,1000
13354,Exports,France,China,2019,05/04/19,Cosmetics,Sea,Klorane Corp,1000
13355,Exports,France,China,2019,06/04/19,Cosmetics,Sea,Klorane Corp,1000
13356,Exports,France,China,2019,07/04/19,Cosmetics,Sea,Klorane Corp,0
13357,Exports,France,China,2019,08/04/19,Cosmetics,Sea,L Oreal Co,1000
13358,Exports,France,China,2019,09/04/19,Cosmetics,Sea,L Oreal Co,0
13359,Exports,France,China,2019,10/04/19,Cosmetics,Sea,L Oreal Co,0
13360,Exports,France,China,2019,11/04/19,Cosmetics,Sea,L Oreal Co,3000
13361,Exports,France,China,2019,12/04/19,Cosmetics,Sea,L Oreal Co,1000
13362,Exports,France,China,2019,13/04/19,Cosmetics,Sea,L Oreal Co,1000
13363,Exports,France,China,2019,14/04/19,Cosmetics,Sea,L Oreal Co,0
13364,Exports,France,China,2019,15/04/19,Cosmetics,Sea,L Oreal Co,1000
13365,Exports,France,China,2019,16/04/19,Cosmetics,Sea,L Oreal Co,0
13366,Exports,France,China,2019,17/04/19,Cosmetics,Sea,L Oreal Co,1000
13367,Exports,France,China,2019,18/04/19,Cosmetics,Sea,L Oreal Co,1000
13368,Exports,France,China,2019,19/04/19,Cosmetics,Sea,L Oreal Co,1000
13369,Exports,France,China,2019,20/04/19,Cosmetics,Sea,L Oreal Co,1000
13370,Exports,France,China,2019,22/04/19,Cosmetics,Sea,L Oreal Co,0
13371,Exports,France,China,2019,23/04/19,Cosmetics,Sea,L Oreal Co,0
13372,Exports,France,China,2019,24/04/19,Cosmetics,Sea,L Oreal Co,1000
13373,Exports,France,China,2019,25/04/19,Cosmetics,Sea,L Oreal Co,1000
13374,Exports,France,China,2019,26/04/19,Cosmetics,Sea,L Oreal Co,0
13375,Exports,France,China,2019,27/04/19,Cosmetics,Sea,L Oreal Co,1000
13376,Exports,France,China,2019,28/04/19,Cosmetics,Sea,L Oreal Co,0
13377,Exports,France,China,2019,29/04/19,Cosmetics,Sea,L Oreal Co,0
13378,Exports,France,China,2019,30/04/19,Cosmetics,Sea,L Oreal Co,0
13379,Exports,France,China,2019,01/05/19,Cosmetics,Sea,L Oreal Co,1000
13380,Exports,France,China,2019,02/05/19,Cosmetics,Sea,L Oreal Co,1000
13381,Exports,France,China,2019,03/05/19,Cosmetics,Sea,L Oreal Co,1000
13382,Exports,France,China,2019,04/05/19,Cosmetics,Sea,L Oreal Co,1000
13383,Exports,France,China,2019,05/05/19,Cosmetics,Sea,L Oreal Co,0
13384,Exports,France,China,2019,06/05/19,Cosmetics,Sea,L Oreal Co,1000
